movieId,title,tags
726,Last Dance (1996),"['death', 'death', 'murder', 'guilt', 'mentor', 'justice', 'corruption', 'vengeance', 'sentimental', 'violence']"
728,Cold Comfort Farm (1995),"['based on book', 'based on book', '1930s', 'british', 'secrets', 'based on book', 'literature', 'british', 'eccentricity', 'comedy']"
729,"Institute Benjamenta, or This Dream People Call Human Life (1995)","['surrealism', 'surrealism', 'surrealism', 'surrealism', 'enigmatic', 'art house', 'visually appealing', 'cult', 'art', 'imagination']"
730,Low Life (1994),"['nudity', 'memory', 'doctors', 'nudity', 'superhero', 'visually appealing', 'based on comic', 'disaster']"
731,Heaven's Prisoners (1996),"['detective', 'chase', 'murder', 'revenge', 'hit men', 'noir', 'nudity', 'investigation', 'suspense', 'vengeance']"
732,Original Gangstas (1996),"['gangs', 'vigilante', 'gangster', 'grindhouse', 'violence', 'violence', 'action', 'gangster', 'based on comic', 'independent film']"
733,"Rock, The (1996)","['action', 'action', 'lone hero', 'chase', 'explosions', 'guns', 'gunfight', 'fast-paced', 'suspense', 'awesome soundtrack']"
734,Getting Away With Murder (1996),"['comedy', 'off-beat comedy', 'vengeance', 'comedy', 'drama', 'silly', 'comedy', 'bollywood', 'chase', 'murder']"
735,Cemetery Man (Dellamorte Dellamore) (1994),"['gore', 'dark comedy', 'dark hero', 'death', 'macabre', 'surrealism', 'death', 'gore', 'horror', 'stylish']"
736,Twister (1996),"['disaster', 'special effects', 'chase', 'action', 'action', 'exciting', 'disaster', 'story', 'adventure', 'technology']"
737,Barb Wire (1996),"['dystopia', 'based on comic', 'nudity', 'future', 'sexuality', 'nudity', 'action', 'silly', 'sci-fi', 'sexualized violence']"
741,Ghost in the Shell (Kôkaku kidôtai) (1995),"['future', 'complex', 'philosophy', 'future', 'visually appealing', 'dystopia', 'technology', 'sci-fi', 'visual', 'sci-fi']"
742,Thinner (1996),"['based on book', 'based on book', 'horror', 'based on book', 'adaptation', 'based on book', 'vengeance', 'revenge', 'supernatural', 'based on book']"
743,Spy Hard (1996),"['parody', 'espionage', 'silly', 'comedy', 'comedy', 'silly', 'comedy', 'comedy', 'slapstick', 'absurd']"
745,Wallace & Gromit: A Close Shave (1995),"['animation', 'animation', 'british', 'story', 'chase', 'animation', 'animation', 'witty', 'comedy', 'imdb top 250']"
746,Force of Evil (1948),"['gangster', 'noir', 'organized crime', 'noir', 'betrayal', 'greed', 'gangster', 'organized crime', 'bleak', 'talky']"
747,"Stupids, The (1996)","['stupidity', 'idiotic', 'pointless', 'comedy', 'silly', 'absurd', 'independent film', 'family', 'comedy', 'comedy']"
748,"Arrival, The (1996)","['first contact', 'conspiracy', 'sci-fi', 'sci-fi', 'sci-fi', 'sci-fi', 'conspiracy', 'sci-fi', 'paranoia', 'future']"
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),"['imdb top 250', 'dark comedy', 'sarcasm', 'satire', 'absurd', 'satire', 'criterion', 'social commentary', 'paranoia', 'comedy']"
751,Careful (1992),"['surrealism', 'surrealism', 'surrealism', 'independent film', 'talky', 'silent', 'surrealism', 'criterion', 'bizarre', 'stylized']"
753,"Month by the Lake, A (1995)","['1930s', 'romance', 'romance', 'romance', 'gay', 'beautifully filmed', 'hotel', 'light', 'culture clash', 'happy ending']"
754,Gold Diggers: The Secret of Bear Mountain (1995),"['small town', 'friendship', 'family', 'unlikely friendships', 'adventure', 'mentor', 'happy ending', 'bollywood', 'disaster', 'heartwarming']"
755,Kim (1950),"['based on book', 'espionage', 'based on book', 'adventure', 'indians', 'adaptation', 'espionage', 'colourful', 'based on book', 'visually appealing']"
756,Carmen Miranda: Bananas Is My Business (1994),"['documentary', 'bollywood', 'obsession', 'independent film', 'philosophy', 'hip hop', 'music', 'gay', 'intimate', 'melancholic']"
757,Ashes of Time (Dung che sai duk) (1994),"['stylized', 'romance', 'loneliness', 'meditative', 'melancholic', 'relationships', 'cinematography', 'stylish', 'hit men', 'art house']"
759,Maya Lin: A Strong Clear Vision (1994),"['documentary', 'mentor', 'suprisingly clever', 'intimate', 'culture clash', 'runaway', 'surrealism', 'creativity', 'oscar (best directing)', 'disaster']"
760,Stalingrad (1993),"['wartime', 'war', 'violence', 'violence', 'realistic', 'harsh', 'visceral', 'history', 'drama', 'guns']"
761,"Phantom, The (1996)","['superhero', 'based on comic', 'superhero', 'superhero', 'based on comic', 'based on comic', 'superhero', 'based on comic', 'based on comic', 'adventure']"
762,Striptease (1996),"['based on book', 'nudity', 'based on book', 'sexuality', 'sexuality', 'corruption', 'corruption', 'based on book', 'politics', 'erotic']"
763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)","['ireland', 'ireland', 'ireland', 'coming-of-age', 'action', 'coming-of-age', 'idiotic', 'fast-paced', 'violence', 'teen']"
764,Heavy (1995),"['independent film', 'loneliness', 'indie', 'melancholic', 'solitude', 'quirky', 'intimate', 'dialogue', 'depression', 'emotional']"
765,Jack (1996),"['drama', 'childhood', 'mentor', 'comedy', 'doctors', 'high school', 'sentimental', 'disaster', 'silly', 'touching']"
766,I Shot Andy Warhol (1996),"['independent film', 'based on true story', 'obsession', 'insanity', 'mental illness', 'biopic', 'character study', 'art', 'biographical', 'women']"
767,"Grass Harp, The (1995)","['coming-of-age', 'eccentricity', 'mentor', 'storytelling', 'small town', 'childhood', 'independent film', 'fantasy', 'coming-of-age', 'beautifully filmed']"
769,Marlene Dietrich: Shadow and Light (1996),"['melancholic', 'philosophy', 'intimate', 'downbeat', 'indie', 'mentor', 'disaster', 'death', 'macabre', 'solitude']"
771,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)","['oscar (best foreign language film)', 'music', 'bollywood', 'mentor', 'criterion', 'foreign', 'melancholic', 'disaster', 'storytelling', 'music']"
773,Touki Bouki (1973),"['criterion', 'enigmatic', 'independent film', 'intimate', 'allegory', 'surrealism', 'japan', 'nudity', 'melancholic', 'downbeat']"
775,Spirits of the Dead (1968),"['obsession', 'insanity', 'macabre', 'adaptation', 'eerie', 'surrealism', 'horror', 'art house', 'enigmatic', 'gothic']"
776,Babyfever (1994),"['women', 'intense', 'sexuality', 'cerebral', 'adultery', 'plot twist', 'nudity', 'costume drama', 'investigation', 'dialogue']"
778,Trainspotting (1996),"['drug addiction', 'drug addiction', 'drug addiction', 'drugs', 'drugs', 'dark comedy', 'imdb top 250', 'narrated', 'social commentary', 'based on book']"
779,'Til There Was You (1997),"['romance', 'destiny', 'romantic comedy', 'romance', 'romance', 'relationships', 'romance', 'happy ending', 'sweet', 'loneliness']"
780,Independence Day (a.k.a. ID4) (1996),"['special effects', 'sci-fi', 'action', 'end of the world', 'sci-fi', 'action', 'sci-fi', 'sci-fi', 'explosions', 'guns']"
781,Stealing Beauty (1996),"['visually appealing', 'nudity', 'relationships', 'sexuality', 'beautifully filmed', 'cinematography', 'erotic', 'sexuality', 'sexuality', 'awesome soundtrack']"
782,"Fan, The (1996)","['obsession', 'oscar (best supporting actor)', 'mentor', 'new jersey', 'foul language', 'suspense', 'pulp', 'vengeance', 'kidnapping', 'intense']"
783,"Hunchback of Notre Dame, The (1996)","['animation', 'based on book', 'animation', 'based on book', 'based on book', 'musical', 'animation', 'animation', 'happy ending', 'family']"
784,"Cable Guy, The (1996)","['comedy', 'dark comedy', 'obsession', 'dark comedy', 'dark comedy', 'comedy', 'comedy', 'comedy', 'absurd', 'dark']"
785,Kingpin (1996),"['comedy', 'comedy', 'humor', 'comedy', 'humor', 'comedy', 'silly', 'stupidity', 'parody', 'off-beat comedy']"
786,Eraser (1996),"['action', 'action', 'gunfight', 'conspiracy', 'chase', 'guns', 'mentor', 'special effects', 'explosions', 'future']"
787,"Gate of Heavenly Peace, The (1995)","['foreign', 'criterion', 'bollywood', 'documentary', 'solitude', 'enigmatic', 'death', 'explosions', 'grindhouse', 'meditative']"
788,"Nutty Professor, The (1996)","['comedy', 'remade', 'comedy', 'comedy', 'family', 'silly', 'romance', 'alter ego', 'comedy', 'humor']"
789,"I, the Worst of All (Yo, la peor de todas) (1990)","['women', 'writing', 'sexuality', 'bollywood', 'art', 'relationships', 'costume drama', 'based on book', 'passionate', 'independent film']"
790,"Unforgettable Summer, An (Un été inoubliable) (1994)","['bollywood', 'culture clash', 'oscar (best foreign language film)', 'runaway', 'foreign', 'unusual plot structure', 'criterion', 'suprisingly clever', 'disaster', 'destiny']"
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)","['music', 'music', 'bollywood', 'documentary', 'hip hop', 'death', 'gore', 'independent film', 'death', 'solitude']"
792,"Hungarian Fairy Tale, A (Hol volt, hol nem volt) (1987)","['japan', 'bollywood', 'visually appealing', 'imagination', 'solitude', 'independent film', 'nudity', 'melancholic', 'plot twist', 'harsh']"
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),"['death', 'bollywood', 'solitude', 'melancholic', 'oscar (best foreign language film)', 'loneliness', 'intimate', 'criterion', 'gore', 'nudity']"
794,Midnight Dancers (Sibak) (1994),"['gay', 'gay', 'bollywood', 'independent film', 'gay', 'nudity', 'gay', 'visually appealing', 'stylish', 'dysfunctional family']"
795,Somebody to Love (1994),"['series', 'mentor', 'loneliness', 'independent film', 'nudity', 'vengeance', 'happy ending', 'disaster', 'romance', 'romance']"
797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)","['gay', 'sexuality', 'sexuality', 'reflective', 'relationships', 'criterion', 'visually appealing', 'independent film', 'nudity', 'french']"
798,Daylight (1996),"['disaster', 'disaster', 'action', 'new jersey', 'special effects', 'explosions', 'survival', 'action', 'disaster', 'chase']"
799,"Frighteners, The (1996)","['afterlife', 'supernatural', 'small town', 'death', 'horror', 'special effects', 'gore', 'comedy', 'awesome soundtrack', 'cult']"
800,Lone Star (1996),"['small town', 'complex', 'storytelling', 'murder', 'secrets', 'independent film', 'plot twist', 'investigation', 'culture clash', 'imdb top 250']"
801,Harriet the Spy (1996),"['espionage', 'childhood', 'family', 'espionage', 'bullying', 'based on book', 'kids', 'silly', 'based on book', 'adaptation']"
802,Phenomenon (1996),"['destiny', 'sentimental', 'touching', 'romance', 'supernatural', 'sacrifice', 'romance', 'small town', 'mentor', 'romantic comedy']"
803,Walking and Talking (1996),"['relationships', 'friendship', 'unlikely friendships', 'independent film', 'dialogue', 'intimate', 'indie', 'talky', 'women', 'loneliness']"
804,She's the One (1996),"['relationships', 'independent film', 'ethnic conflict', 'dialogue', 'romantic comedy', 'ireland', 'romance', 'romantic comedy', 'writing', 'romance']"
805,"Time to Kill, A (1996)","['vigilante', 'vengeance', 'justice', 'race', 'based on book', 'revenge', 'mentor', 'murder', 'based on book', 'suspense']"
806,American Buffalo (1996),"['adapted from play', 'independent film', 'dialogue', 'talky', 'betrayal', 'greed', 'dialogue', 'claustrophobic', 'crime gone awry', 'new jersey']"
807,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)","['adultery', 'romance', 'relationships', 'infidelity', 'criterion', 'multiple storylines', 'bollywood', 'romance', 'passionate', 'women']"
808,Alaska (1996),"['family', 'kids', 'adventure', 'family', 'kids', 'childhood', 'chase', 'death', 'disaster', 'runaway']"
809,Fled (1996),"['action', 'chase', 'hit men', 'gangster', 'action', 'mentor', 'gunfight', 'action', 'lone hero', 'vengeance']"
810,Kazaam (1996),"['new york', 'idiotic', 'hip hop', 'pointless', 'special effects', 'family', 'kids', 'chase', 'mentor', 'gangster']"
813,Larger Than Life (1996),"['comedy', 'comedy', 'idiotic', 'comedy', 'mentor', 'disaster', 'pointless', 'surrealism', 'vengeance', 'family']"
816,Two Deaths (1995),"['enigmatic', 'independent film', 'oscar (best foreign language film)', 'gangster', 'based on true story', 'tragedy', 'gay', 'new jersey', 'foreign', 'dialogue']"
818,"Very Brady Sequel, A (1996)","['sequel', 'sequel', 'family', 'parody', 'satire', 'comedy', 'surrealism', 'silly', 'comedy', 'pointless']"
819,Stefano Quantestorie (1993),"['bollywood', 'surrealism', 'parallel universe', 'japan', 'visually appealing', 'independent film', 'harsh', 'nudity', 'sexuality', 'criterion']"
820,"Death in the Garden (Mort en ce jardin, La) (1956)","['criterion', 'oscar (best foreign language film)', 'melancholic', 'intimate', 'surrealism', 'obsession', 'allegory', 'surrealism', 'nudity', 'enigmatic']"
821,"Crude Oasis, The (1995)","['nocturnal', 'hip hop', 'nudity', 'nudity', 'vengeance', 'infidelity', 'transformation', 'disaster', 'paranoia', 'quirky']"
823,"Collector, The (La collectionneuse) (1967)","['criterion', 'talky', 'intimate', 'art', 'enigmatic', 'relationships', 'solitude', 'sexuality', 'intellectual', 'sexuality']"
824,Kaspar Hauser (1993),"['independent film', 'drama', 'greed', 'culture clash', 'storytelling', 'suprisingly clever', 'unusual plot structure', 'narrated', 'criterion', 'talky']"
827,"Convent, The (O Convento) (1995)","['bollywood', 'surrealism', 'sexuality', 'nudity', 'pointless', 'art', 'independent film', 'cinematography', 'fantasy', 'enigmatic']"
828,"Adventures of Pinocchio, The (1996)","['based on book', 'based on book', 'fairy tales', 'adaptation', 'childhood', 'animation', 'based on book', 'story', 'animals', 'based on book']"
829,Joe's Apartment (1996),"['music', 'silly', 'new york', 'idiotic', 'comedy', 'comedy', 'gore', 'surrealism', 'stupidity', 'creativity']"
830,"First Wives Club, The (1996)","['women', 'romantic comedy', 'divorce', 'revenge', 'comedy', 'based on book', 'vengeance', 'based on book', 'stereotypes', 'chase']"
831,Stonewall (1995),"['gay', 'gay', 'gay', 'gay', 'philosophy', 'gay', 'mentor', 'romance', 'violence', 'based on comic']"
832,Ransom (1996),"['kidnapping', 'suspense', 'suspense', 'action', 'thriller', 'vengeance', 'chase', 'intense', 'drama', 'conspiracy']"
833,High School High (1996),"['high school', 'parody', 'comedy', 'teen', 'high school', 'teen', 'teen', 'stupidity', 'comedy', 'silly']"
834,Phat Beach (1996),"['teen', 'idiotic', 'hip hop', 'disaster', 'silly', 'nudity', 'comedy', 'women', 'comedy', 'mentor']"
835,Foxfire (1996),"['nudity', 'friendship', 'coming-of-age', 'women', 'unlikely friendships', 'high school', 'teen', 'mentor', 'teen', 'runaway']"
836,Chain Reaction (1996),"['conspiracy', 'chase', 'action', 'conspiracy', 'action', 'mentor', 'espionage', 'fast-paced', 'technology', 'disaster']"
837,Matilda (1996),"['based on book', 'based on book', 'kids', 'childhood', 'fantasy', 'based on book', 'fantasy', 'high school', 'magic', 'adaptation']"
838,Emma (1996),"['based on book', 'costume drama', 'literature', 'british', 'period piece', 'adaptation', 'british', 'visually appealing', 'romantic comedy', 'romance']"
839,"Crow: City of Angels, The (1996)","['dark hero', 'sequel', 'sequel', 'vengeance', 'revenge', 'vigilante', 'nocturnal', 'crappy sequel', 'based on comic', 'independent film']"
840,House Arrest (1996),"['kids', 'divorce', 'kids', 'parenthood', 'bullying', 'family', 'high school', 'childhood', 'philosophy', 'disaster']"
841,"Eyes Without a Face (Yeux sans visage, Les) (1959)","['criterion', 'mad scientist', 'horror', 'macabre', 'obsession', 'serial killer', 'black and white', 'horror', 'investigation', 'visually appealing']"
842,Tales from the Crypt Presents: Bordello of Blood (1996),"['gore', 'gore', 'gothic', 'horror', 'nudity', 'demons', 'gore', 'awesome soundtrack', 'sexuality', 'nudity']"
843,Lotto Land (1995),"['bollywood', 'hip hop', 'independent film', 'documentary', 'japan', 'gay', 'violence', 'culture clash', 'parenthood', 'happy ending']"
844,"Story of Xinghua, The (Xinghua san yue tian) (1994)","['philosophy', 'independent film', 'greed', 'criterion', 'golden palm', 'visually appealing', 'foreign', 'indie', 'sexuality', 'mentor']"
